source,target,weight,edge_in_prob_v,edge_out_prob_u
21,1,0.0191859,0.65643805,0.65643805
21,2,0.02252559,0.65643805,0.65643805
21,3,0.04061141,0.65643805,0.65643805
21,4,0.06953814,0.65643805,0.65643805
21,5,0.019969344,0.65643805,0.65643805
21,6,0.020155217,0.65643805,0.65643805
21,7,0.0250633,0.65643805,0.65643805
21,8,0.037637692,0.65643805,0.65643805
21,9,0.061842646,0.65643805,0.65643805
21,10,0.019537864,0.65643805,0.65643805
21,11,0.020038387,0.65643805,0.65643805
21,12,0.036576606,0.65643805,0.65643805
21,13,0.022731088,0.65643805,0.65643805
21,14,0.06034567,0.65643805,0.65643805
21,15,0.020156683,0.65643805,0.65643805
21,16,0.07432366,0.65643805,0.65643805
21,17,0.021903379,0.65643805,0.65643805
21,18,0.024480427,0.65643805,0.65643805
21,19,0.018534238,0.65643805,0.65643805
21,20,0.019854771,0.65643805,0.65643805
21,22,0.027194902,0.65643805,0.65643805
21,23,0.024944043,0.65643805,0.65643805
21,24,0.020010138,0.65643805,0.65643805
21,25,0.020418309,0.65643805,0.65643805
21,26,0.020056875,0.65643805,0.65643805
21,27,0.022025626,0.65643805,0.65643805
21,28,0.074016415,0.65643805,0.65643805
21,29,0.074359685,0.65643805,0.65643805
21,30,0.022454208,0.65643805,0.65643805
22,0,0.03664773,0.65643805,0.65643805
22,1,0.04706434,0.65643805,0.65643805
22,2,0.030264096,0.65643805,0.65643805
22,3,0.036124647,0.65643805,0.65643805
22,4,0.027057035,0.65643805,0.65643805
22,5,0.029054468,0.65643805,0.65643805
22,6,0.049929645,0.65643805,0.65643805
22,7,0.03865343,0.65643805,0.65643805
22,8,0.037442554,0.65643805,0.65643805
22,9,0.028989995,0.65643805,0.65643805
22,10,0.030068398,0.65643805,0.65643805
22,11,0.05041686,0.65643805,0.65643805
22,12,0.03805286,0.65643805,0.65643805
22,13,0.030360777,0.65643805,0.65643805
22,14,0.02939529,0.65643805,0.65643805
22,15,0.0286306,0.65643805,0.65643805
22,16,0.025985792,0.65643805,0.65643805
22,17,0.02977468,0.65643805,0.65643805
22,18,0.031915523,0.65643805,0.65643805
22,19,0.036882225,0.65643805,0.65643805
22,20,0.029263027,0.65643805,0.65643805
22,21,0.026150197,0.65643805,0.65643805
22,23,0.032288004,0.65643805,0.65643805
22,24,0.0503988,0.65643805,0.65643805
22,25,0.028220637,0.65643805,0.65643805
22,26,0.028837336,0.65643805,0.65643805
22,27,0.029883936,0.65643805,0.65643805
22,28,0.026052792,0.65643805,0.65643805
22,29,0.025974397,0.65643805,0.65643805
22,30,0.030220043,0.65643805,0.65643805
23,0,0.04166599,0.65643805,0.65643805
23,1,0.033639196,0.65643805,0.65643805
23,2,0.025215287,0.65643805,0.65643805
23,3,0.041587014,0.65643805,0.65643805
23,4,0.038588636,0.65643805,0.65643805
23,5,0.030418474,0.65643805,0.65643805
23,6,0.033432614,0.65643805,0.65643805
23,7,0.021723295,0.65643805,0.65643805
23,8,0.041819476,0.65643805,0.65643805
23,9,0.039710313,0.65643805,0.65643805
23,10,0.03097966,0.65643805,0.65643805
23,11,0.033788383,0.65643805,0.65643805
23,12,0.041707806,0.65643805,0.65643805
23,13,0.024975272,0.65643805,0.65643805
23,14,0.039901145,0.65643805,0.65643805
23,15,0.030192805,0.65643805,0.65643805
23,16,0.037701085,0.65643805,0.65643805
23,17,0.026200721,0.65643805,0.65643805
23,18,0.023014685,0.65643805,0.65643805
23,19,0.03317679,0.65643805,0.65643805
23,20,0.030539937,0.65643805,0.65643805
23,21,0.037865866,0.65643805,0.65643805
23,22,0.04122941,0.65643805,0.65643805
23,24,0.033921037,0.65643805,0.65643805
23,25,0.02994885,0.65643805,0.65643805
23,26,0.03030264,0.65643805,0.65643805
23,27,0.025981959,0.65643805,0.65643805
23,28,0.03776822,0.65643805,0.65643805
23,29,0.037696496,0.65643805,0.65643805
23,30,0.025306953,0.65643805,0.65643805
24,0,0.03624179,0.65643805,0.65643805
24,1,0.06076673,0.65643805,0.65643805
24,2,0.029035144,0.65643805,0.65643805
24,3,0.035095856,0.65643805,0.65643805
24,4,0.017006105,0.65643805,0.65643805
24,5,0.034753196,0.65643805,0.65643805
24,6,0.061151106,0.65643805,0.65643805
24,7,0.03360784,0.65643805,0.65643805
24,8,0.038158722,0.65643805,0.65643805
24,9,0.020140646,0.65643805,0.65643805
24,10,0.03806717,0.65643805,0.65643805
24,11,0.06156323,0.65643805,0.65643805
24,12,0.039416898,0.65643805,0.65643805
24,13,0.028767718,0.65643805,0.65643805
24,14,0.02086108,0.65643805,0.65643805
24,15,0.033487063,0.65643805,0.65643805
24,16,0.015473501,0.65643805,0.65643805
24,17,0.029729333,0.65643805,0.65643805
24,18,0.02778832,0.65643805,0.65643805
24,19,0.052763324,0.65643805,0.65643805
24,20,0.03553744,0.65643805,0.65643805
24,21,0.01569878,0.65643805,0.65643805
24,22,0.051424995,0.65643805,0.65643805
24,23,0.027594876,0.65643805,0.65643805
24,25,0.031991012,0.65643805,0.65643805
24,26,0.034139216,0.65643805,0.65643805
24,27,0.02959373,0.65643805,0.65643805
24,28,0.01556309,0.65643805,0.65643805
24,29,0.015461072,0.65643805,0.65643805
24,30,0.029121125,0.65643805,0.65643805
25,0,0.04236664,0.65643805,0.65643805
25,1,0.044364855,0.65643805,0.65643805
25,2,0.024946647,0.65643805,0.65643805
25,3,0.04186916,0.65643805,0.65643805
25,4,0.029659923,0.65643805,0.65643805
25,5,0.03194662,0.65643805,0.65643805
25,6,0.044436496,0.65643805,0.65643805
25,7,0.023630675,0.65643805,0.65643805
25,8,0.04318904,0.65643805,0.65643805
25,9,0.0330754,0.65643805,0.65643805
25,10,0.033620432,0.65643805,0.65643805
25,11,0.045095086,0.65643805,0.65643805
25,12,0.04349377,0.65643805,0.65643805
25,13,0.024626119,0.65643805,0.65643805
25,14,0.033726208,0.65643805,0.65643805
25,15,0.031244801,0.65643805,0.65643805
25,16,0.027435998,0.65643805,0.65643805
25,17,0.026157951,0.65643805,0.65643805
25,18,0.022383804,0.65643805,0.65643805
25,19,0.040773652,0.65643805,0.65643805
25,20,0.03230747,0.65643805,0.65643805
25,21,0.02781116,0.65643805,0.65643805
25,22,0.047087133,0.65643805,0.65643805
25,23,0.021941574,0.65643805,0.65643805
25,24,0.04525805,0.65643805,0.65643805
25,26,0.031588156,0.65643805,0.65643805
25,27,0.025894003,0.65643805,0.65643805
25,28,0.027588205,0.65643805,0.65643805
25,29,0.027419405,0.65643805,0.65643805
25,30,0.025061538,0.65643805,0.65643805
26,0,0.04185426,0.65643805,0.65643805
26,1,0.04580596,0.65643805,0.65643805
26,2,0.025455967,0.65643805,0.65643805
26,3,0.041298818,0.65643805,0.65643805
26,4,0.027889496,0.65643805,0.65643805
26,5,0.0327487,0.65643805,0.65643805
26,6,0.045792446,0.65643805,0.65643805
26,7,0.024327522,0.65643805,0.65643805
26,8,0.042770624,0.65643805,0.65643805
26,9,0.031543285,0.65643805,0.65643805
26,10,0.034576878,0.65643805,0.65643805
26,11,0.04642833,0.65643805,0.65643805
26,12,0.04314003,0.65643805,0.65643805
26,13,0.025116991,0.65643805,0.65643805
26,14,0.032249443,0.65643805,0.65643805
26,15,0.031983186,0.65643805,0.65643805
26,16,0.025569059,0.65643805,0.65643805
26,17,0.026714649,0.65643805,0.65643805
26,18,0.022785744,0.65643805,0.65643805
26,19,0.042190067,0.65643805,0.65643805
26,20,0.03314807,0.65643805,0.65643805
26,21,0.025955627,0.65643805,0.65643805
26,22,0.047293648,0.65643805,0.65643805
26,23,0.022323446,0.65643805,0.65643805
26,24,0.046580732,0.65643805,0.65643805
26,25,0.03116139,0.65643805,0.65643805
26,27,0.026441792,0.65643805,0.65643805
26,28,0.0257256,0.65643805,0.65643805
26,29,0.025551615,0.65643805,0.65643805
26,30,0.025576713,0.65643805,0.65643805
27,0,0.04171389,0.65643805,0.65643805
27,1,0.039735906,0.65643805,0.65643805
27,2,0.025251303,0.65643805,0.65643805
27,3,0.04138629,0.65643805,0.65643805
27,4,0.033172715,0.65643805,0.65643805
27,5,0.031618666,0.65643805,0.65643805
27,6,0.03954754,0.65643805,0.65643805
27,7,0.022653341,0.65643805,0.65643805
27,8,0.042272095,0.65643805,0.65643805
27,9,0.035583783,0.65643805,0.65643805
27,10,0.032785844,0.65643805,0.65643805
27,11,0.040136304,0.65643805,0.65643805
27,12,0.042406376,0.65643805,0.65643805
27,13,0.024957055,0.65643805,0.65643805
27,14,0.03603111,0.65643805,0.65643805
27,15,0.03113261,0.65643805,0.65643805
27,16,0.031514015,0.65643805,0.65643805
27,17,0.026402699,0.65643805,0.65643805
27,18,0.022745721,0.65643805,0.65643805
27,19,0.03769773,0.65643805,0.65643805
27,20,0.031869728,0.65643805,0.65643805
27,21,0.031802345,0.65643805,0.65643805
27,22,0.044489812,0.65643805,0.65643805
27,23,0.022307536,0.65643805,0.65643805
27,24,0.04030503,0.65643805,0.65643805
27,25,0.030617211,0.65643805,0.65643805
27,26,0.031369805,0.65643805,0.65643805
27,28,0.031631224,0.65643805,0.65643805
27,29,0.03150258,0.65643805,0.65643805
27,30,0.025359616,0.65643805,0.65643805
28,0,0.039500024,0.65643805,0.65643805
28,1,0.019109491,0.65643805,0.65643805
28,2,0.022439107,0.65643805,0.65643805
28,3,0.040617175,0.65643805,0.65643805
28,4,0.0699186,0.65643805,0.65643805
28,5,0.019905925,0.65643805,0.65643805
28,6,0.020061398,0.65643805,0.65643805
28,7,0.024925707,0.65643805,0.65643805
28,8,0.037609108,0.65643805,0.65643805
28,9,0.0621341,0.65643805,0.65643805
28,10,0.019476103,0.65643805,0.65643805
28,11,0.019945744,0.65643805,0.65643805
28,12,0.03653543,0.65643805,0.65643805
28,13,0.022643002,0.65643805,0.65643805
28,14,0.060617883,0.65643805,0.65643805
28,15,0.020092774,0.65643805,0.65643805
28,16,0.07474795,0.65643805,0.65643805
28,17,0.021822635,0.65643805,0.65643805
28,18,0.024376294,0.65643805,0.65643805
28,19,0.018476266,0.65643805,0.65643805
28,20,0.0197918,0.65643805,0.65643805
28,21,0.073971696,0.65643805,0.65643805
28,22,0.027084548,0.65643805,0.65643805
28,23,0.024835968,0.65643805,0.65643805
28,24,0.019917944,0.65643805,0.65643805
28,25,0.020353667,0.65643805,0.65643805
28,26,0.01999325,0.65643805,0.65643805
28,27,0.021943718,0.65643805,0.65643805
28,29,0.0747844,0.65643805,0.65643805
28,30,0.022368317,0.65643805,0.65643805
29,0,0.039491937,0.65643805,0.65643805
29,1,0.019055726,0.65643805,0.65643805
29,2,0.022378163,0.65643805,0.65643805
29,3,0.040618923,0.65643805,0.65643805
29,4,0.070193246,0.65643805,0.65643805
29,5,0.019861385,0.65643805,0.65643805
29,6,0.019995077,0.65643805,0.65643805
29,7,0.02482715,0.65643805,0.65643805
29,8,0.03758607,0.65643805,0.65643805
29,9,0.062343888,0.65643805,0.65643805
29,10,0.01943283,0.65643805,0.65643805
29,11,0.019880196,0.65643805,0.65643805
29,12,0.036503326,0.65643805,0.65643805
29,13,0.02258094,0.65643805,0.65643805
29,14,0.06081375,0.65643805,0.65643805
29,15,0.020048,0.65643805,0.65643805
29,16,0.07505439,0.65643805,0.65643805
29,17,0.021765836,0.65643805,0.65643805
29,18,0.024302639,0.65643805,0.65643805
29,19,0.018435664,0.65643805,0.65643805
29,20,0.01974764,0.65643805,0.65643805
29,21,0.07427355,0.65643805,0.65643805
29,22,0.027003989,0.65643805,0.65643805
29,23,0.02475945,0.65643805,0.65643805
29,24,0.019852769,0.65643805,0.65643805
29,25,0.020308336,0.65643805,0.65643805
29,26,0.01994862,0.65643805,0.65643805
29,27,0.02188605,0.65643805,0.65643805
29,28,0.0747427,0.65643805,0.65643805
29,30,0.022307847,0.65643805,0.65643805
30,0,0.041678555,0.65643805,0.65643805
30,1,0.038729426,0.65643805,0.65643805
30,2,0.025256546,0.65643805,0.65643805
30,3,0.04138975,0.65643805,0.65643805
30,4,0.03401924,0.65643805,0.65643805
30,5,0.03145744,0.65643805,0.65643805
30,6,0.03851708,0.65643805,0.65643805
30,7,0.022458551,0.65643805,0.65643805
30,8,0.042174626,0.65643805,0.65643805
30,9,0.0362215,0.65643805,0.65643805
30,10,0.032523014,0.65643805,0.65643805
30,11,0.039075103,0.65643805,0.65643805
30,12,0.04226996,0.65643805,0.65643805
30,13,0.024970017,0.65643805,0.65643805
30,14,0.03662692,0.65643805,0.65643805
30,15,0.031015446,0.65643805,0.65643805
30,16,0.032482192,0.65643805,0.65643805
30,17,0.02638609,0.65643805,0.65643805
30,18,0.022787508,0.65643805,0.65643805
30,19,0.036980715,0.65643805,0.65643805
30,20,0.031686872,0.65643805,0.65643805
30,21,0.032751318,0.65643805,0.65643805
30,22,0.04396858,0.65643805,0.65643805
30,23,0.022355007,0.65643805,0.65643805
30,24,0.039240796,0.65643805,0.65643805
30,25,0.030545505,0.65643805,0.65643805
30,26,0.031231118,0.65643805,0.65643805
30,27,0.026137613,0.65643805,0.65643805
30,28,0.03259161,0.65643805,0.65643805
30,29,0.032471802,0.65643805,0.65643805
